instrument_id,type,masked_identifier,issuing_bank
P08780,card,****7997,AXIS
P08781,upi,upi_477959,SBI
P08782,card,****9353,ICICI
P08783,wallet,upi_207964,AXIS
P08784,wallet,upi_384632,AXIS
P08785,upi,upi_705442,SBI
P08786,card,****1661,ICICI
P08787,upi,upi_450061,ICICI
P08788,card,****1999,ICICI
P08789,upi,upi_288273,AXIS
P08790,wallet,upi_336735,HDFC
P08791,card,****3048,AXIS
P08792,wallet,upi_368109,SBI
P08793,card,****7082,AXIS
P08794,card,****4957,HDFC
P08795,wallet,upi_850515,HDFC
P08796,upi,upi_890087,SBI
P08797,card,****7243,ICICI
P08798,upi,upi_190745,AXIS
P08799,wallet,upi_459482,ICICI
P08800,wallet,upi_255698,SBI
P08801,upi,upi_519128,AXIS
P08802,upi,upi_228106,ICICI
P08803,upi,upi_842486,KOTAK
P08804,card,****8900,KOTAK
P08805,wallet,upi_125924,HDFC
P08806,wallet,upi_937343,SBI
P08807,card,****7544,AXIS
P08808,wallet,upi_319011,ICICI
P08809,card,****9070,AXIS
P08810,card,****4556,SBI
P08811,card,****3448,KOTAK
P08812,upi,upi_831016,AXIS
P08813,card,****9513,ICICI
P08814,upi,upi_246604,ICICI
P08815,upi,upi_806917,ICICI
P08816,card,****6521,KOTAK
P08817,card,****2671,HDFC
P08818,card,****4758,AXIS
P08819,wallet,upi_832913,HDFC
P08820,card,****9900,KOTAK
P08821,upi,upi_249500,ICICI
P08822,upi,upi_135682,ICICI
P08823,wallet,upi_567424,HDFC
P08824,upi,upi_307108,ICICI
P08825,card,****4221,HDFC
P08826,wallet,upi_757189,KOTAK
P08827,wallet,upi_320769,KOTAK
P08828,upi,upi_484968,AXIS
P08829,wallet,upi_903254,HDFC
P08830,card,****6899,AXIS
P08831,wallet,upi_756342,HDFC
P08832,upi,upi_587315,ICICI
P08833,upi,upi_205935,KOTAK
P08834,wallet,upi_939853,SBI
P08835,wallet,upi_810443,HDFC
P08836,upi,upi_541415,KOTAK
P08837,wallet,upi_504375,KOTAK
P08838,card,****7326,SBI
P08839,upi,upi_985156,SBI
P08840,upi,upi_417143,ICICI
P08841,card,****7023,AXIS
P08842,wallet,upi_830572,KOTAK
P08843,card,****8595,KOTAK
P08844,wallet,upi_264985,AXIS
P08845,upi,upi_131580,SBI
P08846,card,****3383,AXIS
P08847,card,****8023,KOTAK
P08848,wallet,upi_480276,KOTAK
P08849,card,****5310,ICICI
P08850,wallet,upi_683105,ICICI
P08851,wallet,upi_941785,KOTAK
P08852,card,****4620,KOTAK
P08853,upi,upi_743415,KOTAK
P08854,upi,upi_809821,KOTAK
P08855,card,****4460,HDFC
P08856,wallet,upi_490379,HDFC
P08857,card,****3703,HDFC
P08858,wallet,upi_634573,SBI
P08859,wallet,upi_964314,AXIS
P08860,upi,upi_936625,SBI
P08861,card,****1489,ICICI
P08862,upi,upi_112250,AXIS
P08863,upi,upi_555503,KOTAK
P08864,upi,upi_768882,HDFC
P08865,upi,upi_777623,AXIS
P08866,card,****5876,AXIS
P08867,upi,upi_593912,HDFC
P08868,upi,upi_969099,KOTAK
P08869,wallet,upi_811500,KOTAK
P08870,upi,upi_358592,ICICI
P08871,wallet,upi_711922,SBI
P08872,wallet,upi_745543,HDFC
P08873,wallet,upi_101016,ICICI
P08874,wallet,upi_451219,ICICI
P08875,upi,upi_253759,AXIS
P08876,upi,upi_277100,ICICI
P08877,card,****6328,SBI
P08878,wallet,upi_896259,AXIS
P08879,card,****8237,SBI
P08880,card,****7793,ICICI
P08881,wallet,upi_733043,SBI
P08882,wallet,upi_453178,KOTAK
P08883,upi,upi_107573,ICICI
P08884,wallet,upi_690224,SBI
P08885,upi,upi_926147,SBI
P08886,upi,upi_479892,AXIS
P08887,wallet,upi_784634,SBI
P08888,card,****2220,AXIS
P08889,card,****9413,AXIS
P08890,card,****1513,HDFC
P08891,card,****2491,HDFC
P08892,wallet,upi_253586,AXIS
P08893,card,****7228,AXIS
P08894,card,****3748,SBI
P08895,wallet,upi_509491,AXIS
P08896,card,****4045,ICICI
P08897,wallet,upi_314439,SBI
P08898,wallet,upi_573974,SBI
P08899,wallet,upi_324213,KOTAK
P08900,card,****7980,AXIS
P08901,card,****2573,KOTAK
P08902,card,****1546,KOTAK
P08903,card,****5953,KOTAK
P08904,wallet,upi_551717,AXIS
P08905,wallet,upi_862584,HDFC
P08906,wallet,upi_563853,ICICI
P08907,wallet,upi_261744,AXIS
P08908,upi,upi_418983,AXIS
P08909,wallet,upi_698757,ICICI
P08910,wallet,upi_591812,KOTAK
P08911,upi,upi_743865,SBI
P08912,wallet,upi_392964,HDFC
P08913,upi,upi_551669,HDFC
P08914,wallet,upi_803484,HDFC
P08915,wallet,upi_307437,AXIS
P08916,card,****7796,SBI
P08917,wallet,upi_788843,SBI
P08918,wallet,upi_686392,HDFC
P08919,card,****5678,SBI
P08920,upi,upi_954180,ICICI
P08921,wallet,upi_385107,AXIS
P08922,upi,upi_702562,SBI
P08923,upi,upi_617742,ICICI
P08924,wallet,upi_345166,KOTAK
P08925,upi,upi_905425,KOTAK
P08926,card,****6334,ICICI
P08927,wallet,upi_700414,HDFC
P08928,wallet,upi_447870,AXIS
P08929,upi,upi_461518,HDFC
P08930,wallet,upi_300679,AXIS
P08931,wallet,upi_937652,SBI
P08932,wallet,upi_571188,AXIS
P08933,card,****9661,KOTAK
P08934,wallet,upi_347872,AXIS
P08935,upi,upi_357437,SBI
P08936,upi,upi_145504,KOTAK
P08937,upi,upi_632793,SBI
P08938,wallet,upi_324732,KOTAK
P08939,card,****7472,ICICI
P08940,wallet,upi_439078,HDFC
P08941,card,****4927,HDFC
P08942,wallet,upi_698368,KOTAK
P08943,wallet,upi_508875,SBI
P08944,upi,upi_941183,KOTAK
P08945,wallet,upi_273434,SBI
P08946,card,****5885,ICICI
P08947,upi,upi_363334,KOTAK
P08948,upi,upi_723760,SBI
P08949,card,****2836,ICICI
P08950,card,****6827,AXIS
P08951,card,****4852,KOTAK
P08952,upi,upi_166582,HDFC
P08953,wallet,upi_672419,HDFC
P08954,card,****6408,SBI
P08955,upi,upi_752107,SBI
P08956,upi,upi_547916,HDFC
P08957,upi,upi_715939,HDFC
P08958,card,****8814,AXIS
P08959,upi,upi_562732,SBI
P08960,upi,upi_551215,KOTAK
P08961,card,****2342,AXIS
P08962,card,****4051,ICICI
P08963,card,****6538,HDFC
P08964,card,****7636,SBI
P08965,upi,upi_678026,AXIS
P08966,wallet,upi_627128,HDFC
P08967,wallet,upi_690378,HDFC
P08968,card,****5959,HDFC
P08969,upi,upi_646448,KOTAK
P08970,card,****4520,ICICI
P08971,upi,upi_237386,KOTAK
P08972,upi,upi_849363,AXIS
P08973,card,****2645,ICICI
P08974,wallet,upi_429038,SBI
P08975,wallet,upi_100339,HDFC
P08976,card,****6549,AXIS
P08977,card,****9497,HDFC
P08978,card,****1510,HDFC
P08979,card,****5821,SBI
P08980,upi,upi_199275,KOTAK
P08981,card,****7140,KOTAK
P08982,card,****7304,HDFC
P08983,wallet,upi_409543,KOTAK
P08984,wallet,upi_908164,KOTAK
P08985,card,****4107,AXIS
P08986,wallet,upi_922513,SBI
P08987,card,****6836,SBI
P08988,card,****2554,KOTAK
P08989,card,****7746,KOTAK
P08990,upi,upi_185442,KOTAK
P08991,upi,upi_933569,AXIS
P08992,card,****8913,HDFC
P08993,wallet,upi_112025,SBI
P08994,wallet,upi_254773,KOTAK
P08995,card,****3669,KOTAK
P08996,wallet,upi_919371,SBI
P08997,card,****9034,HDFC
P08998,wallet,upi_543090,HDFC
P08999,card,****4604,ICICI
P09000,card,****2216,ICICI
P09001,upi,upi_704490,SBI
P09002,card,****3208,HDFC
P09003,wallet,upi_909153,SBI
P09004,card,****1854,ICICI
P09005,upi,upi_809070,HDFC
P09006,upi,upi_620121,SBI
P09007,wallet,upi_682663,SBI
P09008,upi,upi_262004,AXIS
P09009,upi,upi_667176,HDFC
P09010,upi,upi_518829,HDFC
P09011,card,****3970,AXIS
P09012,wallet,upi_237686,HDFC
P09013,wallet,upi_340703,HDFC
P09014,upi,upi_720661,SBI
P09015,card,****8034,SBI
P09016,upi,upi_806503,HDFC
P09017,card,****2804,HDFC
P09018,wallet,upi_552588,HDFC
P09019,wallet,upi_166555,KOTAK
P09020,card,****2989,ICICI
P09021,wallet,upi_844966,ICICI
P09022,wallet,upi_744435,KOTAK
P09023,card,****4205,HDFC
P09024,card,****6317,SBI
P09025,wallet,upi_881755,KOTAK
P09026,upi,upi_709022,ICICI
P09027,card,****8031,ICICI
P09028,card,****2884,SBI
P09029,wallet,upi_457400,KOTAK
P09030,upi,upi_681929,KOTAK
P09031,wallet,upi_734704,HDFC
P09032,card,****7339,HDFC
P09033,wallet,upi_899864,AXIS
P09034,wallet,upi_150753,SBI
P09035,upi,upi_132339,SBI
P09036,card,****2459,HDFC
P09037,card,****1802,ICICI
P09038,upi,upi_106171,KOTAK
P09039,card,****7634,SBI
P09040,card,****1218,SBI
P09041,upi,upi_883444,AXIS
P09042,card,****9865,HDFC
P09043,wallet,upi_740873,AXIS
P09044,card,****5205,HDFC
P09045,wallet,upi_981621,ICICI
P09046,upi,upi_545489,KOTAK
P09047,upi,upi_376417,SBI
P09048,wallet,upi_469514,HDFC
P09049,upi,upi_112116,KOTAK
P09050,wallet,upi_950977,SBI
P09051,wallet,upi_136418,AXIS
P09052,card,****8483,SBI
P09053,upi,upi_517726,AXIS
P09054,wallet,upi_684583,ICICI
P09055,wallet,upi_748269,KOTAK
P09056,upi,upi_699259,HDFC
P09057,upi,upi_370418,ICICI
P09058,wallet,upi_387498,HDFC
P09059,upi,upi_250025,KOTAK
P09060,wallet,upi_116857,SBI
P09061,wallet,upi_476529,AXIS
P09062,wallet,upi_564584,AXIS
P09063,card,****6180,ICICI
P09064,wallet,upi_898066,KOTAK
P09065,upi,upi_576199,AXIS
P09066,upi,upi_734199,HDFC
P09067,wallet,upi_945594,SBI
P09068,card,****1735,HDFC
P09069,upi,upi_998294,SBI
P09070,upi,upi_245735,KOTAK
P09071,wallet,upi_520326,HDFC
P09072,upi,upi_407749,AXIS
P09073,wallet,upi_435721,KOTAK
P09074,card,****3207,AXIS
P09075,card,****8307,AXIS
P09076,card,****2981,AXIS
P09077,upi,upi_243765,KOTAK
P09078,upi,upi_556535,HDFC
P09079,card,****6053,KOTAK
P09080,wallet,upi_233666,SBI
P09081,upi,upi_675030,KOTAK
P09082,wallet,upi_924286,AXIS
P09083,upi,upi_782063,HDFC
P09084,card,****7485,SBI
P09085,upi,upi_265047,AXIS
P09086,wallet,upi_614925,SBI
P09087,card,****3590,HDFC
P09088,upi,upi_961782,AXIS
P09089,card,****4379,HDFC
P09090,wallet,upi_254683,SBI
P09091,card,****5481,ICICI
P09092,card,****6573,ICICI
P09093,upi,upi_968015,AXIS
P09094,card,****1011,KOTAK
P09095,upi,upi_881320,KOTAK
P09096,wallet,upi_423904,KOTAK
P09097,upi,upi_165555,AXIS
P09098,card,****2769,SBI
P09099,card,****6562,ICICI
P09100,card,****6897,ICICI
P09101,upi,upi_308895,HDFC
P09102,card,****2950,KOTAK
P09103,upi,upi_489511,AXIS
P09104,card,****6396,KOTAK
P09105,wallet,upi_341104,SBI
P09106,wallet,upi_256671,ICICI
P09107,card,****3078,HDFC
P09108,card,****2395,ICICI
P09109,wallet,upi_384025,SBI
P09110,wallet,upi_337209,HDFC
P09111,upi,upi_832272,HDFC
P09112,upi,upi_132473,KOTAK
P09113,upi,upi_636864,ICICI
P09114,upi,upi_828410,ICICI
P09115,wallet,upi_983771,AXIS
P09116,upi,upi_720485,KOTAK
P09117,card,****5976,HDFC
P09118,card,****2583,HDFC
P09119,upi,upi_656692,ICICI
P09120,card,****2519,ICICI
P09121,upi,upi_752957,KOTAK
P09122,wallet,upi_882070,KOTAK
P09123,card,****9228,HDFC
P09124,wallet,upi_116245,HDFC
P09125,wallet,upi_694397,AXIS
P09126,card,****6091,ICICI
P09127,upi,upi_460504,AXIS
P09128,wallet,upi_909874,KOTAK
P09129,upi,upi_950152,ICICI
P09130,wallet,upi_448647,SBI
P09131,wallet,upi_596470,AXIS
P09132,upi,upi_914011,SBI
P09133,card,****7832,ICICI
P09134,wallet,upi_415105,KOTAK
P09135,wallet,upi_659086,ICICI
P09136,card,****9093,ICICI
P09137,upi,upi_425914,SBI
P09138,wallet,upi_294698,ICICI
P09139,wallet,upi_437567,ICICI
P09140,upi,upi_222426,HDFC
P09141,upi,upi_651956,KOTAK
P09142,card,****1413,SBI
P09143,card,****5088,SBI
P09144,upi,upi_483279,ICICI
P09145,wallet,upi_871979,KOTAK
P09146,card,****9368,AXIS
P09147,card,****1116,SBI
P09148,upi,upi_515980,AXIS
P09149,upi,upi_498134,AXIS
P09150,wallet,upi_146410,KOTAK
P09151,card,****9852,KOTAK
P09152,upi,upi_413763,SBI
P09153,wallet,upi_830120,KOTAK
P09154,upi,upi_182869,ICICI
P09155,card,****8743,SBI
P09156,card,****2183,ICICI
P09157,wallet,upi_508971,KOTAK
P09158,upi,upi_733525,ICICI
P09159,card,****7085,ICICI
P09160,upi,upi_234631,HDFC
P09161,wallet,upi_786649,HDFC
P09162,upi,upi_982268,SBI
P09163,wallet,upi_186192,SBI
P09164,upi,upi_330548,HDFC
P09165,wallet,upi_958824,HDFC
P09166,card,****7351,HDFC
P09167,upi,upi_400056,SBI
P09168,card,****7257,SBI
P09169,upi,upi_842210,AXIS
P09170,upi,upi_384395,ICICI
P09171,card,****2132,KOTAK
P09172,wallet,upi_991503,AXIS
P09173,card,****3006,SBI
P09174,card,****4720,ICICI
P09175,upi,upi_923647,KOTAK
P09176,upi,upi_272624,KOTAK
P09177,upi,upi_982901,KOTAK
P09178,upi,upi_129874,HDFC
P09179,card,****1748,ICICI
P09180,wallet,upi_417240,ICICI
P09181,upi,upi_416174,KOTAK
P09182,wallet,upi_620444,SBI
P09183,wallet,upi_845998,KOTAK
P09184,wallet,upi_473235,KOTAK
P09185,wallet,upi_533434,HDFC
P09186,wallet,upi_656461,KOTAK
P09187,wallet,upi_196804,AXIS
P09188,wallet,upi_523069,HDFC
P09189,wallet,upi_948295,ICICI
P09190,card,****7002,KOTAK
P09191,wallet,upi_260900,AXIS
P09192,wallet,upi_367520,ICICI
P09193,upi,upi_558337,ICICI
P09194,wallet,upi_233760,AXIS
P09195,upi,upi_711709,HDFC
P09196,card,****4512,HDFC
P09197,card,****3742,ICICI
P09198,card,****6267,SBI
P09199,wallet,upi_142946,AXIS
P09200,card,****5748,AXIS
P09201,card,****2927,SBI
P09202,wallet,upi_873644,KOTAK
P09203,card,****7493,KOTAK
P09204,upi,upi_424695,AXIS
P09205,upi,upi_858180,AXIS
P09206,upi,upi_106687,AXIS
P09207,card,****4623,AXIS
P09208,upi,upi_531101,SBI
P09209,upi,upi_113129,HDFC
P09210,wallet,upi_571105,AXIS
P09211,wallet,upi_246013,ICICI
P09212,wallet,upi_993910,ICICI
P09213,card,****3965,KOTAK
P09214,card,****2981,KOTAK
P09215,card,****9248,AXIS
P09216,wallet,upi_273049,AXIS
P09217,wallet,upi_928517,SBI
P09218,upi,upi_240156,AXIS
P09219,upi,upi_842722,ICICI
P09220,wallet,upi_315996,ICICI
P09221,card,****5904,SBI
P09222,wallet,upi_714706,AXIS
P09223,wallet,upi_274168,HDFC
P09224,upi,upi_520360,AXIS
P09225,card,****5475,KOTAK
P09226,upi,upi_342863,HDFC
P09227,card,****4315,SBI
P09228,wallet,upi_377478,ICICI
P09229,upi,upi_646361,SBI
P09230,wallet,upi_689741,HDFC
P09231,card,****9533,SBI
P09232,upi,upi_468557,HDFC
P09233,card,****5282,ICICI
P09234,card,****1476,AXIS
P09235,wallet,upi_346456,AXIS
P09236,wallet,upi_815348,HDFC
P09237,upi,upi_893921,HDFC
P09238,upi,upi_686270,ICICI
P09239,upi,upi_364681,KOTAK
P09240,card,****2362,AXIS
P09241,wallet,upi_454471,KOTAK
P09242,upi,upi_478986,KOTAK
P09243,wallet,upi_844226,SBI
P09244,wallet,upi_370542,ICICI
P09245,card,****5042,AXIS
P09246,wallet,upi_891366,ICICI
P09247,card,****4417,AXIS
P09248,card,****7453,SBI
P09249,wallet,upi_620664,ICICI
P09250,upi,upi_519167,AXIS
P09251,upi,upi_644910,AXIS
P09252,upi,upi_611826,SBI
P09253,wallet,upi_319781,SBI
P09254,wallet,upi_545797,HDFC
P09255,card,****6056,HDFC
P09256,upi,upi_369314,KOTAK
P09257,card,****6669,ICICI
P09258,wallet,upi_124627,KOTAK
P09259,wallet,upi_670865,SBI
P09260,card,****8083,AXIS
P09261,card,****4145,ICICI
P09262,wallet,upi_736414,HDFC
P09263,wallet,upi_950826,AXIS
P09264,upi,upi_220566,SBI
P09265,card,****1543,HDFC
P09266,card,****2343,ICICI
P09267,wallet,upi_211424,SBI
P09268,upi,upi_651225,HDFC
P09269,upi,upi_396808,ICICI
P09270,wallet,upi_308467,AXIS
P09271,upi,upi_623649,KOTAK
P09272,card,****2222,SBI
P09273,wallet,upi_733034,HDFC
P09274,card,****1041,KOTAK
P09275,upi,upi_201972,AXIS
P09276,upi,upi_965618,AXIS
P09277,wallet,upi_735017,HDFC
P09278,upi,upi_980012,KOTAK
P09279,wallet,upi_193913,SBI
P09280,upi,upi_335061,KOTAK
P09281,wallet,upi_128061,AXIS
P09282,upi,upi_742878,KOTAK
P09283,upi,upi_584221,ICICI
P09284,upi,upi_574051,ICICI
P09285,card,****7461,HDFC
P09286,card,****3969,ICICI
P09287,upi,upi_290006,AXIS
P09288,upi,upi_334588,ICICI
P09289,card,****6961,KOTAK
P09290,upi,upi_695186,KOTAK
P09291,upi,upi_265917,SBI
P09292,upi,upi_750588,AXIS
P09293,card,****6964,SBI
P09294,wallet,upi_565495,KOTAK
P09295,card,****3571,AXIS
P09296,upi,upi_107458,HDFC
P09297,card,****6499,SBI
P09298,wallet,upi_748624,HDFC
P09299,upi,upi_808761,AXIS
P09300,card,****3996,AXIS
P09301,card,****7946,KOTAK
P09302,upi,upi_526037,KOTAK
P09303,wallet,upi_821273,KOTAK
P09304,wallet,upi_820022,KOTAK
P09305,upi,upi_890966,HDFC
P09306,card,****9581,SBI
P09307,wallet,upi_734336,AXIS
P09308,card,****6681,KOTAK
P09309,upi,upi_602109,KOTAK
P09310,upi,upi_969560,ICICI
P09311,wallet,upi_303997,AXIS
P09312,upi,upi_384732,AXIS
P09313,card,****3756,AXIS
P09314,card,****3463,AXIS
P09315,upi,upi_980444,AXIS
P09316,wallet,upi_544907,SBI
P09317,wallet,upi_512832,SBI
P09318,wallet,upi_451040,KOTAK
P09319,upi,upi_787679,AXIS
P09320,upi,upi_749090,SBI
P09321,wallet,upi_763762,SBI
P09322,upi,upi_880750,HDFC
P09323,upi,upi_470758,ICICI
P09324,upi,upi_995136,AXIS
P09325,upi,upi_435246,HDFC
P09326,wallet,upi_769543,ICICI
P09327,upi,upi_124660,SBI
P09328,card,****8252,AXIS
P09329,card,****1091,KOTAK
P09330,wallet,upi_386149,KOTAK
P09331,wallet,upi_517714,SBI
P09332,card,****5238,SBI
P09333,card,****4883,AXIS
P09334,upi,upi_393242,KOTAK
P09335,card,****8897,KOTAK
P09336,card,****7137,ICICI
P09337,wallet,upi_326400,ICICI
P09338,wallet,upi_659601,SBI
P09339,upi,upi_708536,ICICI
P09340,card,****2980,ICICI
P09341,upi,upi_730021,AXIS
P09342,upi,upi_876295,KOTAK
P09343,card,****5533,HDFC
P09344,upi,upi_332166,AXIS
P09345,card,****1907,SBI
P09346,card,****6763,HDFC
P09347,wallet,upi_505089,ICICI
P09348,card,****5219,HDFC
P09349,upi,upi_208380,HDFC
P09350,wallet,upi_248008,AXIS
P09351,upi,upi_641616,ICICI
P09352,wallet,upi_573909,KOTAK
P09353,upi,upi_315980,ICICI
P09354,upi,upi_513734,AXIS
P09355,upi,upi_779182,AXIS
P09356,upi,upi_825254,AXIS
P09357,upi,upi_881783,HDFC
P09358,card,****4578,ICICI
P09359,upi,upi_306114,KOTAK
P09360,wallet,upi_597588,SBI
P09361,card,****6499,KOTAK
P09362,card,****1879,KOTAK
P09363,upi,upi_957904,HDFC
P09364,card,****2454,HDFC
P09365,card,****9015,AXIS
P09366,card,****8912,KOTAK
P09367,card,****6372,HDFC
P09368,upi,upi_413555,KOTAK
P09369,upi,upi_720651,AXIS
P09370,upi,upi_693264,AXIS
P09371,card,****9492,ICICI
P09372,card,****1355,AXIS
P09373,card,****5318,SBI
P09374,card,****6266,AXIS
P09375,wallet,upi_489236,SBI
P09376,wallet,upi_596037,KOTAK
P09377,wallet,upi_320592,SBI
P09378,card,****6635,ICICI
P09379,upi,upi_133244,ICICI
P09380,upi,upi_130401,AXIS
P09381,wallet,upi_593219,SBI
P09382,upi,upi_892951,AXIS
P09383,card,****8878,HDFC
P09384,wallet,upi_987240,KOTAK
P09385,wallet,upi_225567,ICICI
P09386,wallet,upi_291190,ICICI
P09387,wallet,upi_518514,HDFC
P09388,card,****2798,ICICI
P09389,card,****9060,AXIS
P09390,upi,upi_481593,KOTAK
P09391,wallet,upi_716824,KOTAK
P09392,upi,upi_804823,HDFC
P09393,wallet,upi_872191,ICICI
P09394,card,****9162,AXIS
P09395,wallet,upi_567554,HDFC
P09396,upi,upi_827107,KOTAK
P09397,card,****9016,KOTAK
P09398,card,****1735,AXIS
P09399,wallet,upi_481016,HDFC
P09400,card,****8001,SBI
P09401,card,****9125,HDFC
P09402,upi,upi_653344,ICICI
P09403,wallet,upi_813797,SBI
P09404,upi,upi_656697,SBI
P09405,wallet,upi_305812,HDFC
P09406,card,****5166,KOTAK
P09407,upi,upi_584903,ICICI
P09408,upi,upi_444523,SBI
P09409,wallet,upi_811347,HDFC
P09410,upi,upi_375062,KOTAK
P09411,card,****8851,ICICI
P09412,wallet,upi_160561,KOTAK
P09413,card,****4098,HDFC
P09414,upi,upi_680996,KOTAK
P09415,card,****7389,SBI
P09416,card,****2355,AXIS
P09417,upi,upi_880356,KOTAK
P09418,upi,upi_882355,KOTAK
P09419,wallet,upi_968881,SBI
P09420,upi,upi_380128,HDFC
P09421,wallet,upi_689266,KOTAK
P09422,upi,upi_878498,KOTAK
P09423,card,****1392,ICICI
P09424,card,****1551,AXIS
P09425,wallet,upi_489800,AXIS
P09426,card,****6607,ICICI
P09427,upi,upi_749397,KOTAK
P09428,card,****3034,SBI
P09429,card,****4386,HDFC
P09430,card,****7589,AXIS
P09431,card,****4587,HDFC
P09432,wallet,upi_962475,ICICI
P09433,card,****6869,AXIS
P09434,upi,upi_377597,HDFC
P09435,card,****1480,AXIS
P09436,wallet,upi_773885,KOTAK
P09437,card,****6787,SBI
P09438,card,****3949,AXIS
P09439,card,****3676,HDFC
P09440,card,****3391,KOTAK
P09441,upi,upi_325445,HDFC
P09442,wallet,upi_442211,HDFC
P09443,card,****5787,ICICI
P09444,card,****2284,KOTAK
P09445,card,****1638,AXIS
P09446,wallet,upi_232451,HDFC
P09447,upi,upi_654010,HDFC
P09448,wallet,upi_134112,KOTAK
P09449,card,****1916,SBI
P09450,upi,upi_656465,SBI
P09451,wallet,upi_570063,ICICI
P09452,wallet,upi_476350,AXIS
P09453,upi,upi_729148,AXIS
P09454,card,****9608,ICICI
P09455,upi,upi_971395,SBI
P09456,wallet,upi_812936,SBI
P09457,card,****9622,HDFC
P09458,upi,upi_999700,HDFC
P09459,wallet,upi_264431,AXIS
P09460,card,****4076,KOTAK
P09461,card,****8153,SBI
P09462,card,****6816,HDFC
P09463,wallet,upi_459971,ICICI
P09464,upi,upi_482866,AXIS
P09465,wallet,upi_539146,KOTAK
P09466,wallet,upi_793510,HDFC
P09467,upi,upi_454888,KOTAK
P09468,card,****4992,HDFC
P09469,wallet,upi_229953,KOTAK
P09470,upi,upi_863290,KOTAK
P09471,upi,upi_986011,SBI
P09472,upi,upi_877772,KOTAK
P09473,upi,upi_506512,HDFC
P09474,wallet,upi_938029,SBI
P09475,card,****5819,KOTAK
P09476,wallet,upi_395409,KOTAK
P09477,wallet,upi_220721,SBI
P09478,wallet,upi_131928,KOTAK
P09479,wallet,upi_242847,SBI
P09480,upi,upi_527003,SBI
P09481,card,****4888,SBI
P09482,card,****8268,AXIS
P09483,wallet,upi_478653,SBI
P09484,upi,upi_730544,ICICI
P09485,upi,upi_448799,KOTAK
P09486,wallet,upi_181582,HDFC
P09487,wallet,upi_893386,ICICI
P09488,wallet,upi_259953,AXIS
P09489,upi,upi_913657,SBI
P09490,upi,upi_568742,AXIS
P09491,wallet,upi_620778,AXIS
P09492,upi,upi_490179,KOTAK
P09493,card,****7061,SBI
P09494,wallet,upi_223178,ICICI
P09495,card,****9426,AXIS
P09496,card,****5726,KOTAK
P09497,card,****8905,KOTAK
P09498,upi,upi_745602,HDFC
P09499,card,****9084,HDFC
P09500,wallet,upi_398868,SBI
P09501,upi,upi_728983,SBI
P09502,wallet,upi_972549,SBI
P09503,wallet,upi_821408,AXIS
P09504,upi,upi_378031,HDFC
P09505,upi,upi_547082,ICICI
P09506,card,****6585,AXIS
P09507,wallet,upi_986523,AXIS
P09508,card,****3523,SBI
P09509,upi,upi_714594,ICICI
P09510,upi,upi_131323,ICICI
P09511,upi,upi_551858,AXIS
P09512,upi,upi_754379,HDFC
P09513,upi,upi_415753,HDFC
P09514,card,****3507,AXIS
P09515,card,****8908,AXIS
P09516,upi,upi_306930,HDFC
P09517,upi,upi_956724,SBI
P09518,card,****4308,SBI
P09519,card,****9133,HDFC
P09520,card,****6553,SBI
P09521,upi,upi_452730,KOTAK
P09522,card,****5747,SBI
P09523,upi,upi_752724,SBI
P09524,upi,upi_556278,ICICI
P09525,card,****7946,KOTAK
P09526,wallet,upi_325118,ICICI
P09527,upi,upi_932917,AXIS
P09528,wallet,upi_901415,AXIS
P09529,upi,upi_633698,HDFC
P09530,wallet,upi_960222,KOTAK
P09531,upi,upi_895478,HDFC
P09532,upi,upi_942565,KOTAK
P09533,card,****1491,KOTAK
P09534,upi,upi_896007,HDFC
P09535,upi,upi_310683,HDFC
P09536,upi,upi_193107,SBI
P09537,upi,upi_813548,AXIS
P09538,wallet,upi_436655,ICICI
P09539,card,****8484,KOTAK
P09540,card,****4654,AXIS
P09541,wallet,upi_502354,HDFC
P09542,wallet,upi_814761,ICICI
P09543,card,****7885,HDFC
P09544,wallet,upi_703721,KOTAK
P09545,wallet,upi_672859,SBI
P09546,wallet,upi_812210,HDFC
P09547,card,****1547,SBI
P09548,upi,upi_928433,KOTAK
P09549,card,****2282,HDFC
P09550,card,****7052,ICICI
P09551,card,****1716,ICICI
P09552,upi,upi_398881,HDFC
P09553,card,****4110,ICICI
P09554,wallet,upi_327680,KOTAK
P09555,upi,upi_354797,AXIS
P09556,wallet,upi_144632,ICICI
P09557,card,****4869,KOTAK
P09558,wallet,upi_767189,AXIS
P09559,wallet,upi_277796,HDFC
P09560,wallet,upi_658152,KOTAK
P09561,card,****9654,SBI
P09562,upi,upi_571643,KOTAK
P09563,card,****7753,AXIS
P09564,upi,upi_523814,ICICI
P09565,wallet,upi_386228,ICICI
P09566,wallet,upi_108285,KOTAK
P09567,card,****5898,KOTAK
P09568,wallet,upi_197208,ICICI
P09569,upi,upi_295399,AXIS
P09570,upi,upi_406291,AXIS
P09571,upi,upi_256132,AXIS
P09572,upi,upi_388163,HDFC
P09573,upi,upi_585595,KOTAK
P09574,card,****3727,AXIS
P09575,wallet,upi_960284,AXIS
P09576,upi,upi_351257,AXIS
P09577,wallet,upi_923022,SBI
P09578,wallet,upi_197438,KOTAK
P09579,upi,upi_565176,SBI
P09580,upi,upi_738985,KOTAK
P09581,card,****6097,AXIS
P09582,wallet,upi_567522,HDFC
P09583,upi,upi_369739,AXIS
P09584,wallet,upi_327778,KOTAK
